date,BTC,ETH,SOL,BNB,XRP,ADA,AVAX,DOT,LINK,MATIC,UNI,ATOM,LTC,BCH,ETC,DOGE,XLM,ALGO,VET,FIL,AAVE,CRV,NEAR,TRX,EOS
2020-04-06,7329.9,171.32,,15.1989,0.19803,0.03592,,,2.5555,0.01351,,2.407,45.04,258.09,5.6197,0.0019896,0.04985,0.1876,0.003643,,,,,0.01375,2.7586
2020-04-07,7197.32,164.63,,14.7266,0.19285,0.03525,,,2.7303,0.01294,,2.346,44.77,252.52,5.4749,0.0019943,0.04845,0.1856,0.003872,,,,,0.0133,2.6332
2020-04-08,7361.28,173.11,,15.0888,0.20192,0.03639,,,3.1693,0.01373,,2.493,46.55,267.31,5.8256,0.0020038,0.05125,0.2039,0.003979,,,,,0.01376,2.7486
2020-04-09,7283.54,169.52,,15.0096,0.19829,0.03607,,,3.3099,0.0135,,2.573,46.21,255.91,5.8893,0.0020151,0.05198,0.2,0.003866,,,,,0.01345,2.7239
2020-04-10,6858.92,157.81,,13.72,0.18758,0.03321,,,3.22,0.012,,2.307,42.25,232.7,5.2478,0.001965,0.0477,0.1786,0.003608,,,,,0.01248,2.4916
2020-04-11,6876.83,158.33,,13.807,0.1885,0.03343,,,3.29,0.01223,,2.306,42.54,232.94,5.2804,0.0019645,0.04975,0.1795,0.003679,,,,,0.0125,2.5083
2020-04-12,6903.79,158.59,,14.2808,0.18939,0.03347,,,3.4189,0.01222,,2.299,42.0,233.09,5.3145,0.0019673,0.04895,0.1773,0.003681,,,,,0.01266,2.498
2020-04-13,6837.91,156.29,,15.0277,0.18763,0.03311,,,3.3702,0.01199,,2.259,41.22,223.49,5.1805,0.0019533,0.04816,0.1755,0.003609,,,,,0.01257,2.4424
2020-04-14,6868.7,158.45,,15.6148,0.18613,0.03312,,,3.252,0.01208,,2.361,41.22,223.2,5.2449,0.0019656,0.04805,0.1783,0.003667,,,,,0.01245,2.4655
2020-04-15,6621.24,152.73,,14.5755,0.1805,0.03185,,,3.1212,0.01164,,2.27,39.22,215.04,5.1002,0.0019061,0.04607,0.1687,0.003658,,,,,0.01219,2.4015
2020-04-16,7101.94,172.29,,15.7394,0.19053,0.03446,,,3.4851,0.0126,,2.422,42.53,234.95,5.4755,0.001995,0.04913,0.1857,0.003828,,,,,0.01302,2.6569
2020-04-17,7027.55,170.69,,15.64,0.18863,0.03432,,,3.4523,0.01274,,2.367,42.19,231.88,5.3707,0.001983,0.04856,0.1878,0.003783,,,,,0.01289,2.6129
2020-04-18,7248.6,187.4,,16.6137,0.19544,0.03654,,,3.7805,0.01338,,2.509,44.14,243.64,5.6573,0.0020445,0.05056,0.1987,0.003968,,,,,0.01339,2.7265
2020-04-19,7120.74,180.03,,16.0683,0.18901,0.03549,,,3.5902,0.01287,,2.382,42.23,231.27,5.4796,0.0020313,0.0488,0.1875,0.003904,,,,,0.0129,2.598
2020-04-20,6826.83,170.2,,14.9892,0.18151,0.03391,,,3.4322,0.01201,,2.271,40.21,219.02,5.2249,0.0019787,0.04947,0.1765,0.003644,,,,,0.0124,2.5077
2020-04-21,6841.37,170.74,,15.1283,0.18341,0.03454,,,3.4577,0.01198,,2.271,40.59,219.42,5.1993,0.00195,0.05085,0.1776,0.003677,,,,,0.01249,2.5211
2020-04-22,7125.14,182.7,,15.7104,0.18804,0.03664,,,3.6786,0.01277,,2.388,41.8,232.94,5.3867,0.0019957,0.05498,0.1872,0.003898,,,,,0.01298,2.6224
2020-04-23,7482.39,185.51,,16.034,0.1926,0.04088,,,3.7533,0.01428,,2.427,42.98,237.4,5.6028,0.0020512,0.06208,0.1952,0.003952,,,,,0.01361,2.6811
2020-04-24,7505.0,187.59,,15.9319,0.19325,0.04165,,,3.7735,0.01468,,2.748,44.53,237.9,5.5931,0.0020832,0.06116,0.209,0.004085,,,,,0.01392,2.7068
2020-04-25,7538.67,194.21,,16.2283,0.19418,0.04222,,,3.7865,0.01505,,2.871,44.38,238.07,5.75,0.0021245,0.06177,0.2108,0.004216,,,,,0.01396,2.7024
2020-04-26,7693.1,197.38,,16.3588,0.19618,0.04593,,,3.721,0.01563,,2.808,44.52,246.36,6.2159,0.0024076,0.06188,0.2257,0.00448,,,,,0.01426,2.7375
2020-04-27,7774.62,196.34,,16.4229,0.19747,0.04648,,,3.6383,0.01544,,2.767,44.46,242.75,6.103,0.0023456,0.06719,0.2168,0.004356,,,,,0.01452,2.743
2020-04-28,7738.98,196.24,,16.34,0.21416,0.04679,,,3.6413,0.01571,,2.793,45.69,241.14,6.1423,0.002327,0.06855,0.2154,0.004287,,,,,0.01528,2.7614
2020-04-29,8778.57,215.36,,17.3667,0.22648,0.05146,,,3.8879,0.01642,,2.929,48.81,257.77,6.7433,0.0024912,0.07216,0.2302,0.004766,,,,,0.01624,3.0059
2020-04-30,8620.0,206.08,,16.9542,0.21135,0.04752,,,3.7025,0.01543,,2.734,46.33,250.05,6.4418,0.002433,0.06756,0.2093,0.004353,,,,,0.01519,2.822
2020-05-01,8826.96,212.02,,17.466,0.21786,0.05091,,,3.7571,0.01585,,2.828,47.07,254.79,6.647,0.0024749,0.0729,0.2139,0.004437,,,,,0.01581,2.8731
2020-05-02,8972.05,213.9,,17.5333,0.22369,0.0509,,,3.8182,0.01691,,2.873,49.2,260.84,7.4719,0.002542,0.07552,0.2188,0.004515,,,,,0.01635,2.9396
2020-05-03,8894.16,209.86,,17.1071,0.21936,0.04898,,,3.7092,0.01711,,2.774,48.05,251.65,7.2077,0.0025001,0.073,0.2055,0.004332,,,,,0.01599,2.8387
2020-05-04,8871.96,206.48,,17.0074,0.21776,0.04942,,,3.7499,0.01697,,2.761,46.96,245.75,7.214,0.0024605,0.07332,0.2055,0.004444,,,,,0.01623,2.7687
2020-05-05,9021.83,205.29,,16.8886,0.21688,0.04945,,,3.6833,0.01696,,2.707,46.54,246.9,7.1905,0.0024738,0.07208,0.2085,0.004419,,,,,0.0159,2.7706
2020-05-06,9142.92,198.97,,16.3743,0.21158,0.04889,,,3.5872,0.01704,,2.619,44.94,241.32,6.8379,0.0024801,0.06962,0.1976,0.00425,,,,,0.01554,2.6522
2020-05-07,9986.4,212.0,,17.0003,0.21862,0.05123,,,3.756,0.0174,,2.725,47.37,251.9,7.09,0.0026627,0.07207,0.204,0.00451,,,,,0.01603,2.7572
2020-05-08,9800.01,211.31,,17.1371,0.21865,0.05201,,,3.801,0.0179,,2.806,47.69,260.3,7.1445,0.0026052,0.07252,0.2181,0.004783,,,,,0.01627,2.7518
2020-05-09,9539.4,210.07,,16.7751,0.21642,0.05145,,,4.015,0.01722,,2.75,46.95,265.24,7.0544,0.0026075,0.07141,0.2136,0.004549,,,,,0.01609,2.7516
2020-05-10,8722.77,187.54,,15.3506,0.19702,0.04755,,,3.7582,0.01533,,2.514,42.06,232.56,6.1909,0.0024602,0.06405,0.1919,0.004165,,,,,0.01426,2.4434
2020-05-11,8561.52,185.73,,15.0811,0.19254,0.04779,,,3.5837,0.01501,,2.394,41.51,235.16,6.0165,0.0024125,0.06234,0.1865,0.004113,,,,,0.01398,2.3978
2020-05-12,8810.79,189.76,,15.7892,0.19711,0.05043,,,3.6943,0.01727,,2.486,42.18,233.23,6.0888,0.0024606,0.07017,0.1933,0.004243,,,,,0.01455,2.441
2020-05-13,9309.37,199.58,,16.2164,0.20177,0.05147,,,3.7655,0.0203,,2.54,43.18,239.41,6.2145,0.0025245,0.06977,0.1954,0.004459,,,,,0.01501,2.5245
2020-05-14,9791.98,203.29,,16.3777,0.20386,0.05098,,,3.8096,0.02014,,2.528,43.98,242.61,6.2779,0.0025813,0.06926,0.197,0.004494,,,,,0.01527,2.6228
2020-05-15,9316.42,194.86,,15.7222,0.19818,0.05026,,,3.6615,0.01919,,2.473,42.74,235.21,6.5011,0.0024888,0.06728,0.192,0.004377,,,,,0.01488,2.5855
2020-05-16,9381.27,200.45,,16.058,0.19969,0.051,,,3.7614,0.01998,,2.555,43.25,236.45,6.6938,0.0025098,0.06806,0.198,0.004449,,,,,0.01497,2.6361
2020-05-17,9680.04,207.0,,16.2959,0.20131,0.05129,,,3.7815,0.02025,,2.544,43.71,240.73,6.6575,0.0025331,0.06873,0.1979,0.004426,,,,,0.015,2.6205
2020-05-18,9733.93,214.91,,16.6299,0.20543,0.05434,,,3.8895,0.02064,,2.6,45.32,248.5,6.712,0.0025379,0.07027,0.2014,0.004487,,,,,0.01537,2.6653
2020-05-19,9775.53,214.58,,17.2098,0.20496,0.05677,,,3.947,0.02226,,2.617,45.73,246.74,6.6712,0.0025487,0.06979,0.2008,0.004534,,,,,0.01553,2.6543
